ticker,date,open,high,low,close,adj_close,volume
,,TEVA,TEVA,TEVA,TEVA,TEVA,TEVA
TEVA,2025-09-24,19.450000762939453,19.450000762939453,19.15999984741211,19.270000457763672,19.270000457763672,9134000
TEVA,2025-09-25,19.09000015258789,19.100000381469727,18.209999084472656,18.360000610351562,18.360000610351562,10371500
TEVA,2025-09-26,18.5,18.700000762939453,18.270000457763672,18.34000015258789,18.34000015258789,10255400
TEVA,2025-09-29,18.489999771118164,19.18000030517578,18.469999313354492,19.18000030517578,19.18000030517578,8250800
TEVA,2025-09-30,19.389999389648438,20.43000030517578,19.260000228881836,20.200000762939453,20.200000762939453,19946500
TEVA,2025-10-01,20.149999618530273,20.459999084472656,19.920000076293945,20.059999465942383,20.059999465942383,13339800
TEVA,2025-10-02,20.020000457763672,20.100000381469727,19.809999465942383,20.049999237060547,20.049999237060547,6508900
TEVA,2025-10-03,20.170000076293945,20.610000610351562,19.979999542236328,20.010000228881836,20.010000228881836,10344200
TEVA,2025-10-06,20.020000457763672,20.229999542236328,19.8700008392334,19.959999084472656,19.959999084472656,9328200
TEVA,2025-10-07,19.950000762939453,20.280000686645508,19.90999984741211,20.06999969482422,20.06999969482422,5017900
TEVA,2025-10-08,20.25,20.56999969482422,20.09000015258789,20.209999084472656,20.209999084472656,13133000
TEVA,2025-10-09,20.649999618530273,20.709999084472656,19.709999084472656,20.040000915527344,20.040000915527344,9878200
TEVA,2025-10-10,20.0,20.049999237060547,19.770000457763672,20.030000686645508,20.030000686645508,8204400
TEVA,2025-10-13,20.110000610351562,20.3700008392334,19.799999237060547,20.020000457763672,20.020000457763672,7509300
TEVA,2025-10-14,19.850000381469727,20.270000457763672,19.68000030517578,20.110000610351562,20.110000610351562,6550200
TEVA,2025-10-15,19.959999084472656,20.020000457763672,19.719999313354492,19.780000686645508,19.780000686645508,8627300
TEVA,2025-10-16,19.860000610351562,20.100000381469727,19.610000610351562,19.6299991607666,19.6299991607666,10048900
TEVA,2025-10-17,19.399999618530273,19.690000534057617,19.06999969482422,19.309999465942383,19.309999465942383,7731300
TEVA,2025-10-20,19.290000915527344,19.450000762939453,19.06999969482422,19.420000076293945,19.420000076293945,5324700
TEVA,2025-10-21,19.270000457763672,19.299999237060547,18.969999313354492,18.989999771118164,18.989999771118164,8037100
TEVA,2025-10-22,18.979999542236328,19.190000534057617,18.829999923706055,18.969999313354492,18.969999313354492,11060200
TEVA,2025-10-23,19.06999969482422,19.190000534057617,18.850000381469727,19.020000457763672,19.020000457763672,5700700
TEVA,2025-10-24,19.06999969482422,19.190000534057617,18.8799991607666,18.950000762939453,18.950000762939453,5211400
TEVA,2025-10-27,19.149999618530273,19.68000030517578,19.0,19.610000610351562,19.610000610351562,8653100
TEVA,2025-10-28,19.68000030517578,19.979999542236328,19.229999542236328,19.780000686645508,19.780000686645508,9490700
TEVA,2025-10-29,19.969999313354492,20.6200008392334,19.889999389648438,20.229999542236328,20.229999542236328,17115500
TEVA,2025-10-30,20.1200008392334,20.3799991607666,20.010000228881836,20.030000686645508,20.030000686645508,6198200
TEVA,2025-10-31,20.170000076293945,20.600000381469727,19.979999542236328,20.479999542236328,20.479999542236328,9384400
TEVA,2025-11-03,20.600000381469727,20.8799991607666,20.309999465942383,20.520000457763672,20.520000457763672,10629600
TEVA,2025-11-04,20.260000228881836,20.71809959411621,20.15999984741211,20.424999237060547,20.424999237060547,3321968
